task_id	pool	family	semantic_subtasks	pure_composition	requires_transition	instruction	source_suite	source_task_id	source_task	original_instruction	goal_atom	physical_group	evidence_notes	gpu	successes	episodes	success_rate_percent	success_videos	canonical_task_signature
COMPOSE_011	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the salad dressing, the cream cheese box, the milk, and the tomato sauce in the basket one after another.	libero_object	303;302;308;306	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket	in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object4_pick_up_the_alphabet_soup_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_012	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the salad dressing, the cream cheese box, the milk, and the butter in the basket one after another.	libero_object	303;302;308;307	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket | Pick the milk and place it in the basket | Pick the butter and place it in the basket	in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object4_pick_up_the_alphabet_soup_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSE_013	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the salad dressing, the cream cheese box, the tomato sauce, and the butter in the basket one after another.	libero_object	303;302;306;307	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket	in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object4_pick_up_the_alphabet_soup_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_014	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the salad dressing, the milk, the tomato sauce, and the butter in the basket one after another.	libero_object	303;308;306;307	pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the salad dressing and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket	in(salad_dressing_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object4_pick_up_the_alphabet_soup_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_015	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the cream cheese box, the milk, the tomato sauce, and the butter in the basket one after another.	libero_object	302;308;306;307	pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the cream cheese and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket	in(cream_cheese_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object4_pick_up_the_alphabet_soup_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_016	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the chocolate pudding, the ketchup, and the salad dressing in the basket one after another.	libero_object	304;309;305;303	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the ketchup and place it in the basket | Pick the salad dressing and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSE_017	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the chocolate pudding, the ketchup, and the alphabet soup in the basket one after another.	libero_object	304;309;305;301	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the ketchup and place it in the basket | Pick the alphabet soup and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region)})
COMPOSE_018	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the chocolate pudding, the ketchup, and the cream cheese box in the basket one after another.	libero_object	304;309;305;302	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the ketchup and place it in the basket | Pick the cream cheese and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region)})
COMPOSE_019	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the chocolate pudding, the salad dressing, and the alphabet soup in the basket one after another.	libero_object	304;309;303;301	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the salad dressing and place it in the basket | Pick the alphabet soup and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSE_020	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the chocolate pudding, the salad dressing, and the cream cheese box in the basket one after another.	libero_object	304;309;303;302	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSE_021	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the chocolate pudding, the alphabet soup, and the cream cheese box in the basket one after another.	libero_object	304;309;301;302	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region)})
COMPOSE_022	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the ketchup, the salad dressing, and the alphabet soup in the basket one after another.	libero_object	304;305;303;301	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the ketchup and place it in the basket | Pick the salad dressing and place it in the basket | Pick the alphabet soup and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSE_023	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the ketchup, the salad dressing, and the cream cheese box in the basket one after another.	libero_object	304;305;303;302	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the ketchup and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSE_024	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the ketchup, the alphabet soup, and the cream cheese box in the basket one after another.	libero_object	304;305;301;302	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the ketchup and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	7	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region)})
COMPOSE_025	Compose-350	X1_object_layout_four_to_basket	4	true	false	Put the bbq sauce, the salad dressing, the alphabet soup, and the cream cheese box in the basket one after another.	libero_object	304;303;301;302	pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the bbq sauce and place it in the basket | Pick the salad dressing and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	in(bbq_sauce_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object4_pick_up_the_bbq_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	6	0	5	0.0	0	composition|c18a735ec83354055ea586c6620d26ab9d9462fcb9bfe6545edcd6a656426093|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
