candidate_id	task_id	source_task_id	original_instruction	original_target	left_object	right_object	left_initial_region	right_initial_region	bucket	pilot_batch	instruction	physical_signature	policy_status	native_sr_percent	strict_composition_sr_percent	simulator_initial_states	definition	strict_successes	native_final_count	native_ordered_count
BDRCENS_188		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	tomato_sauce_1	chocolate_pudding_1	floor_other_object_region_0	floor_other_object_region_2	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	a01e25e8bd3f6f6bb742d8eb2cf7b121643e94fbcb41ea9fb67d787a54358df0	not evaluated			0	definitions/BDRCENS_188.bddl			
BDRCENS_189		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	tomato_sauce_1	bbq_sauce_1	floor_other_object_region_0	floor_other_object_region_3	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	d311ecaf7bb693a01b5e5f3b4c54ef3d1fade13e641c3dcce42c8f5e727aea64	not evaluated			0	definitions/BDRCENS_189.bddl			
BDRCENS_190		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	tomato_sauce_1	ketchup_1	floor_other_object_region_0	floor_other_object_region_4	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	92d3e41c72239d84204f2b3c7bc24f44957db11f851ce12128816c49b823c2a4	not evaluated			0	definitions/BDRCENS_190.bddl			
BDRCENS_191	BDRCOMP_034	LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	orange_juice_1	butter_1	floor_other_object_region_1	floor_target_object_region	original_target_second	extension20	Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	48a1fe9bfbb1b64bb45a3d7b6c03768ef90601c87539ade8741fef76704271cc	evaluated		0	5	definitions/BDRCENS_191.bddl	0	0	0
BDRCENS_192		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	orange_juice_1	tomato_sauce_1	floor_other_object_region_1	floor_other_object_region_0	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	ce7c316cfb05819d88befd3d1e20268fd9302afd1600c45faaf71a6a396e4f85	not evaluated			0	definitions/BDRCENS_192.bddl			
BDRCENS_193		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	orange_juice_1	chocolate_pudding_1	floor_other_object_region_1	floor_other_object_region_2	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	23deeaf23138d50aad86e52b4801a64568619f847dded5f2af1a94ac36ef8564	not evaluated			0	definitions/BDRCENS_193.bddl			
BDRCENS_194		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	orange_juice_1	bbq_sauce_1	floor_other_object_region_1	floor_other_object_region_3	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	e191909e6f5bcb4e8e01c8765ed0cc929ccc7b5043df61115dbdebdf5a8ba31b	not evaluated			0	definitions/BDRCENS_194.bddl			
BDRCENS_195		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	orange_juice_1	ketchup_1	floor_other_object_region_1	floor_other_object_region_4	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	3b3c0521c3411e6847973dcfa897c0fae9407d1292b9357e707a820499d86a22	not evaluated			0	definitions/BDRCENS_195.bddl			
BDRCENS_196		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	chocolate_pudding_1	butter_1	floor_other_object_region_2	floor_target_object_region	original_target_second		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	4b5a4edeb4b8978a073c005744d9be86cfd12f5c2fdc59b503675ec72418d04d	not evaluated			0	definitions/BDRCENS_196.bddl			
BDRCENS_197		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	chocolate_pudding_1	tomato_sauce_1	floor_other_object_region_2	floor_other_object_region_0	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	4e3dfc3fab10620b2247a6987bf5cdcf9f81afc6d17fdfaf951aa327b7f8f8b7	not evaluated			0	definitions/BDRCENS_197.bddl			
BDRCENS_198		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	chocolate_pudding_1	orange_juice_1	floor_other_object_region_2	floor_other_object_region_1	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	c2e2a2bcc849cfda525896ba7900e0524dc26a5155038ce2b3c09aec7c8db8bc	not evaluated			0	definitions/BDRCENS_198.bddl			
BDRCENS_199		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	chocolate_pudding_1	bbq_sauce_1	floor_other_object_region_2	floor_other_object_region_3	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	541ab4a0d9387cf591621a11100b120a762165d6d6f6961a6e666afc295f8f41	not evaluated			0	definitions/BDRCENS_199.bddl			
BDRCENS_200		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	chocolate_pudding_1	ketchup_1	floor_other_object_region_2	floor_other_object_region_4	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	4fc323c9e2653ff7c6526ec05fbf6b0012f9f4c6df1bdebd9360f701b4c30d7b	not evaluated			0	definitions/BDRCENS_200.bddl			
BDRCENS_201		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	bbq_sauce_1	butter_1	floor_other_object_region_3	floor_target_object_region	original_target_second		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	bcd3495ba36486fbd5b21230c13d32b72e492c154f7b50154484542bbcc75306	not evaluated			0	definitions/BDRCENS_201.bddl			
BDRCENS_202		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	bbq_sauce_1	tomato_sauce_1	floor_other_object_region_3	floor_other_object_region_0	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	97c422bee83dee9bf225007154cd076532249f32226340c8fbd1df76aebd8670	not evaluated			0	definitions/BDRCENS_202.bddl			
BDRCENS_203		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	bbq_sauce_1	orange_juice_1	floor_other_object_region_3	floor_other_object_region_1	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	eb632d51925a1f75d82f723beadd33cdf3cfcbce7b0d8843097f69a061d2ab01	not evaluated			0	definitions/BDRCENS_203.bddl			
BDRCENS_204		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	bbq_sauce_1	chocolate_pudding_1	floor_other_object_region_3	floor_other_object_region_2	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	8795803783e71bd4478de9bc7b9981417c5ae76b542813392bb3f53ce45994d9	not evaluated			0	definitions/BDRCENS_204.bddl			
BDRCENS_205		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	bbq_sauce_1	ketchup_1	floor_other_object_region_3	floor_other_object_region_4	two_original_distractors		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	24278eebcfe0a122bfa76d2fad1d41c27c734ecafaf2638babb8c28d305e7811	not evaluated			0	definitions/BDRCENS_205.bddl			
BDRCENS_206		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	ketchup_1	butter_1	floor_other_object_region_4	floor_target_object_region	original_target_second		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	5da047d014764127aeacb655335c4339b05539617ad1b94f364634196bec8b0f	not evaluated			0	definitions/BDRCENS_206.bddl			
BDRCENS_207		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	ketchup_1	tomato_sauce_1	floor_other_object_region_4	floor_other_object_region_0	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	690f5bdceac3216ef41b518a834d2ca1b296a3ba39da9368f73cc60e92e73b98	not evaluated			0	definitions/BDRCENS_207.bddl			
BDRCENS_208		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	ketchup_1	orange_juice_1	floor_other_object_region_4	floor_other_object_region_1	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	1399cc891779551e2ebeb565eda9ce3ba5c637e9f381eb43a2d8a59697fa8259	not evaluated			0	definitions/BDRCENS_208.bddl			
BDRCENS_209		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	ketchup_1	chocolate_pudding_1	floor_other_object_region_4	floor_other_object_region_2	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	022b302fac594c991721fca1fb6dbdb50580b0f81544423cbe586161ad5d4649	not evaluated			0	definitions/BDRCENS_209.bddl			
BDRCENS_210		LIBERO_OBJECT_07	Pick the butter and place it in the basket	butter_1	ketchup_1	bbq_sauce_1	floor_other_object_region_4	floor_other_object_region_3	two_original_distractors		Pick the ketchup and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	6aaecbdde54acf699379af1ef32eafe256fbae08283a7a8c6d9bc5c0589d6360	not evaluated			0	definitions/BDRCENS_210.bddl			
BDRCENS_211	BDRCOMP_036	LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	milk_1	cream_cheese_1	floor_target_object_region	floor_other_object_region_0	original_target_first	extension20	Pick the milk and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	4475530a4b03458c11377faffb86aa11cfef3cd939b165ae61ce48397c0b75b5	evaluated		20	5	definitions/BDRCENS_211.bddl	1	1	1
BDRCENS_212		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	milk_1	tomato_sauce_1	floor_target_object_region	floor_other_object_region_1	original_target_first		Pick the milk and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	a6019dd58080f7f886b8c1a9250550058cf50f77395675e3bf20c2d2502db02f	not evaluated			0	definitions/BDRCENS_212.bddl			
BDRCENS_213		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	milk_1	butter_1	floor_target_object_region	floor_other_object_region_2	original_target_first		Pick the milk and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	478b4a4d3673f57baecaa4981c0b7832b00899b9146040610eec46485362ddc1	not evaluated			0	definitions/BDRCENS_213.bddl			
BDRCENS_214		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	milk_1	orange_juice_1	floor_target_object_region	floor_other_object_region_3	original_target_first		Pick the milk and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	041b0edcbe8182b7608b28d9ba9d5b166ca8dd458dd7619deb89ad653a6cf83d	not evaluated			0	definitions/BDRCENS_214.bddl			
BDRCENS_215		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	milk_1	chocolate_pudding_1	floor_target_object_region	floor_other_object_region_4	original_target_first		Pick the milk and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	fe89973b5ecbd26afd0cb3a190b82d37c2d368174c3b1ee6b9c3cd810134275d	not evaluated			0	definitions/BDRCENS_215.bddl			
BDRCENS_216	BDRCOMP_035	LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	cream_cheese_1	milk_1	floor_other_object_region_0	floor_target_object_region	original_target_second	extension20	Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	6e05375e04b887634514c1b4a20fbdf1ae70933704eeba884a2a8a95339aad23	evaluated		0	5	definitions/BDRCENS_216.bddl	0	0	0
BDRCENS_217	BDRCOMP_015	LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	cream_cheese_1	tomato_sauce_1	floor_other_object_region_0	floor_other_object_region_1	two_original_distractors	anchor20	Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	96af5201df97f3875954106d0dbe8f3159571aeeac7a7f31bfd3226767f203a8	evaluated		0	5	definitions/BDRCENS_217.bddl	0	0	0
BDRCENS_218		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	cream_cheese_1	butter_1	floor_other_object_region_0	floor_other_object_region_2	two_original_distractors		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	14d8a4c74345fe96063cc8146c8bf02af2ba25f42c11c496e6cbc89d380b8173	not evaluated			0	definitions/BDRCENS_218.bddl			
BDRCENS_219		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	cream_cheese_1	orange_juice_1	floor_other_object_region_0	floor_other_object_region_3	two_original_distractors		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	33d7dfe2f1e51c9e182433def2b0224d18485e823b0da6adc098910d42d1ef43	not evaluated			0	definitions/BDRCENS_219.bddl			
BDRCENS_220		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	cream_cheese_1	chocolate_pudding_1	floor_other_object_region_0	floor_other_object_region_4	two_original_distractors		Pick the cream cheese and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	dfff6a69644c16242969fe86f4c88e36a0573417e953035dca11100dbbff4818	not evaluated			0	definitions/BDRCENS_220.bddl			
BDRCENS_221		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	tomato_sauce_1	milk_1	floor_other_object_region_1	floor_target_object_region	original_target_second		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	7d6ec35cb160d88bac6e7dae870a702ade1cac691775b91ab4884ce896fd5b4f	not evaluated			0	definitions/BDRCENS_221.bddl			
BDRCENS_222	BDRCOMP_016	LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	tomato_sauce_1	cream_cheese_1	floor_other_object_region_1	floor_other_object_region_0	two_original_distractors	anchor20	Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	1e30818cd3b784a660c11e288bcf35ad131d77f6ce43c5d6d88beaeb18ed16c8	evaluated		0	5	definitions/BDRCENS_222.bddl	0	0	0
BDRCENS_223		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	tomato_sauce_1	butter_1	floor_other_object_region_1	floor_other_object_region_2	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	ed91d18901e0a7b01823aec1452c5d1937076af39e8930602d9b94f23fefe8e4	not evaluated			0	definitions/BDRCENS_223.bddl			
BDRCENS_224		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	tomato_sauce_1	orange_juice_1	floor_other_object_region_1	floor_other_object_region_3	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	beeecb9860ee7daadbfe13f82bf4cab2ce4bff2646ae684187f1076d133dc0bd	not evaluated			0	definitions/BDRCENS_224.bddl			
BDRCENS_225		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	tomato_sauce_1	chocolate_pudding_1	floor_other_object_region_1	floor_other_object_region_4	two_original_distractors		Pick the tomato sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	d46312e353e267459e8506323f252e9e539184a94d54c71c4f70aeda66ac0d5f	not evaluated			0	definitions/BDRCENS_225.bddl			
BDRCENS_226		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	butter_1	milk_1	floor_other_object_region_2	floor_target_object_region	original_target_second		Pick the butter and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	208cc69dc2af5510e1214e137d0b6067b91340dd707e2405c89b17d9f443dae8	not evaluated			0	definitions/BDRCENS_226.bddl			
BDRCENS_227		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	butter_1	cream_cheese_1	floor_other_object_region_2	floor_other_object_region_0	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	9adfd5ae8f049431e8bf846fab5ff3ec2157617bcd34cc40925679c535d0d7ab	not evaluated			0	definitions/BDRCENS_227.bddl			
BDRCENS_228		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	butter_1	tomato_sauce_1	floor_other_object_region_2	floor_other_object_region_1	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	18ef99ee263e436aefbdce44bf5d112de33fb8fa755daba57faf3e7023c18edf	not evaluated			0	definitions/BDRCENS_228.bddl			
BDRCENS_229		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	butter_1	orange_juice_1	floor_other_object_region_2	floor_other_object_region_3	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	5059874a1384017151900f07a3118cc259b7757d59ebd9265d8afabe58b56194	not evaluated			0	definitions/BDRCENS_229.bddl			
BDRCENS_230		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	butter_1	chocolate_pudding_1	floor_other_object_region_2	floor_other_object_region_4	two_original_distractors		Pick the butter and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	9e40906315fb38b414abfc6fc0a729af4372c2e038810655e288a7bb25d9bd33	not evaluated			0	definitions/BDRCENS_230.bddl			
BDRCENS_231		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	orange_juice_1	milk_1	floor_other_object_region_3	floor_target_object_region	original_target_second		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	56a3007d01ced721c0b673fc68053fd403c5251788f08bbfba1cbf878a9544bc	not evaluated			0	definitions/BDRCENS_231.bddl			
BDRCENS_232		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	orange_juice_1	cream_cheese_1	floor_other_object_region_3	floor_other_object_region_0	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	9026a096b716da3e7bf7af9a7067f590956dba786e156f69aa7cf85547011f25	not evaluated			0	definitions/BDRCENS_232.bddl			
BDRCENS_233		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	orange_juice_1	tomato_sauce_1	floor_other_object_region_3	floor_other_object_region_1	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	bd191332230aad77d3ec7649fb81f463d868c21e153e7a20796bb89a0676f005	not evaluated			0	definitions/BDRCENS_233.bddl			
BDRCENS_234		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	orange_juice_1	butter_1	floor_other_object_region_3	floor_other_object_region_2	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	d10cadf000c869e7e2f571e49144aaa6adf1cc2491ae6cba88792090b4d4a185	not evaluated			0	definitions/BDRCENS_234.bddl			
BDRCENS_235		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	orange_juice_1	chocolate_pudding_1	floor_other_object_region_3	floor_other_object_region_4	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	a169df50c4ba592863ec3e3107b84795a1d4b4408e3597e2587a92b59d3be6a7	not evaluated			0	definitions/BDRCENS_235.bddl			
BDRCENS_236		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	chocolate_pudding_1	milk_1	floor_other_object_region_4	floor_target_object_region	original_target_second		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the milk and place it in the right compartment of the bowl drainer.	824001fca928a61c32eeb0701885af45f98a348cbc358654f7741d9e06693f41	not evaluated			0	definitions/BDRCENS_236.bddl			
BDRCENS_237		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	chocolate_pudding_1	cream_cheese_1	floor_other_object_region_4	floor_other_object_region_0	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the cream cheese and place it in the right compartment of the bowl drainer.	17715cc8ba4e3901d9214746f737de1028f2fb6f825719cd5988adb9a49f604d	not evaluated			0	definitions/BDRCENS_237.bddl			
BDRCENS_238		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	chocolate_pudding_1	tomato_sauce_1	floor_other_object_region_4	floor_other_object_region_1	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the tomato sauce and place it in the right compartment of the bowl drainer.	ad871529319fb92cba3dd7101569ec26b8f6d4040f56af030db0d92558b3beae	not evaluated			0	definitions/BDRCENS_238.bddl			
BDRCENS_239		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	chocolate_pudding_1	butter_1	floor_other_object_region_4	floor_other_object_region_2	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the butter and place it in the right compartment of the bowl drainer.	b6379dc921f875c51d9a59e7db5292bd994b02fdb1ebc2b8511451285a1e9853	not evaluated			0	definitions/BDRCENS_239.bddl			
BDRCENS_240		LIBERO_OBJECT_08	Pick the milk and place it in the basket	milk_1	chocolate_pudding_1	orange_juice_1	floor_other_object_region_4	floor_other_object_region_3	two_original_distractors		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	70efa86216caf4df68b777cdf89e9152f84191ffb2183375dc5b6211e3a4fb8c	not evaluated			0	definitions/BDRCENS_240.bddl			
BDRCENS_241	BDRCOMP_037	LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	chocolate_pudding_1	orange_juice_1	floor_target_object_region	floor_other_object_region_0	original_target_first	extension20	Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the orange juice and place it in the right compartment of the bowl drainer.	3b5bc25f7e191e443871a8e4dfcdc0437d3c2ec835f8e9bc447c089b0a0d6d8f	evaluated		0	5	definitions/BDRCENS_241.bddl	0	0	0
BDRCENS_242		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	chocolate_pudding_1	bbq_sauce_1	floor_target_object_region	floor_other_object_region_1	original_target_first		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	22e2eaeb4491d8f85d13221755bc2a05e841c1283413570b2def5ea9b6e73be6	not evaluated			0	definitions/BDRCENS_242.bddl			
BDRCENS_243		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	chocolate_pudding_1	ketchup_1	floor_target_object_region	floor_other_object_region_2	original_target_first		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	19690ba562499c995f4f6b1100948973ebcb8a261de8acc73fa7142727276c77	not evaluated			0	definitions/BDRCENS_243.bddl			
BDRCENS_244		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	chocolate_pudding_1	salad_dressing_1	floor_target_object_region	floor_other_object_region_3	original_target_first		Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	3945cee27577d695ed0cff4da9a8783e1d26094d7e71fb67c5de267696970a72	not evaluated			0	definitions/BDRCENS_244.bddl			
BDRCENS_245	BDRCOMP_017	LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	chocolate_pudding_1	alphabet_soup_1	floor_target_object_region	floor_other_object_region_4	original_target_first	anchor20	Pick the chocolate pudding and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	139fa07b07cd2b6e89182268542ac57b5bb838304db47fa4b2a900b3af0d8ad7	evaluated		0	5	definitions/BDRCENS_245.bddl	0	0	0
BDRCENS_246	BDRCOMP_038	LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	orange_juice_1	chocolate_pudding_1	floor_other_object_region_0	floor_target_object_region	original_target_second	extension20	Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	538aad6d06d49ba568be8400c75bd547aa84ee9d74f81680a217c9e912d61ab1	evaluated		0	5	definitions/BDRCENS_246.bddl	0	0	0
BDRCENS_247		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	orange_juice_1	bbq_sauce_1	floor_other_object_region_0	floor_other_object_region_1	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the bbq sauce and place it in the right compartment of the bowl drainer.	3f6122717a085ec942e817dc44423a5326ea3fd77c7cfa3fc18c8abc0b783682	not evaluated			0	definitions/BDRCENS_247.bddl			
BDRCENS_248		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	orange_juice_1	ketchup_1	floor_other_object_region_0	floor_other_object_region_2	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the ketchup and place it in the right compartment of the bowl drainer.	4deb0fad88b970f2c0804762e89832c4b1e7dd9c83d942a0f888830e697177a7	not evaluated			0	definitions/BDRCENS_248.bddl			
BDRCENS_249		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	orange_juice_1	salad_dressing_1	floor_other_object_region_0	floor_other_object_region_3	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the salad dressing and place it in the right compartment of the bowl drainer.	c044d0129df73d0a6e1bfcc75f13d7a6efe09d0140d625e4b5da3605910166ee	not evaluated			0	definitions/BDRCENS_249.bddl			
BDRCENS_250		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	orange_juice_1	alphabet_soup_1	floor_other_object_region_0	floor_other_object_region_4	two_original_distractors		Pick the orange juice and place it in the left compartment of the bowl drainer, then pick the alphabet soup and place it in the right compartment of the bowl drainer.	9512fae1b198dcdfc0130420dd0c9a90429d82e239cbe3a17c12509ba5d0aa4a	not evaluated			0	definitions/BDRCENS_250.bddl			
BDRCENS_251		LIBERO_OBJECT_09	Pick the chocolate pudding and place it in the basket	chocolate_pudding_1	bbq_sauce_1	chocolate_pudding_1	floor_other_object_region_1	floor_target_object_region	original_target_second		Pick the bbq sauce and place it in the left compartment of the bowl drainer, then pick the chocolate pudding and place it in the right compartment of the bowl drainer.	7b7a0ffd6097509964aeb5bb073e4fb763841e9840c4fe954347120344c0fdcf	not evaluated			0	definitions/BDRCENS_251.bddl			
