task_id	family	instruction	semantic_count	components	full_successes	full_episodes	full_sr	failure_episode	goal_atoms	atom_first_steps	atom_final	max_simultaneous	combination_first_steps	subtasks_reached	num_subtasks	partial_kind	derived_two_step_instruction	failure_video	comparison_png	stove_turn_knob_frames
COMP_358	C11_object_suite_basket_triples	Put the salad dressing, the cream cheese box, and the milk in the basket one after another.	3	Put the salad dressing in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	2	in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_358/COMP_358_ep002_fail.mp4	../assets/composition/comparison_png/COMP_358__put_the_salad_dressing_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_359	C11_object_suite_basket_triples	Put the alphabet soup, the cream cheese box, and the milk in the basket one after another.	3	Put the alphabet soup in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	1	in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	3	6			../assets/composition/failure_videos/COMP_359/COMP_359_ep001_fail.mp4	../assets/composition/comparison_png/COMP_359__put_the_alphabet_soup_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_360	C11_object_suite_basket_triples	Put the milk, the cream cheese box, and the tomato sauce in the basket one after another.	3	Put the milk in the basket | Put the cream cheese box in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(milk_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[146, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 146}"	6	6			../assets/composition/failure_videos/COMP_360/COMP_360_ep000_fail.mp4	../assets/composition/comparison_png/COMP_360__put_the_milk_the_cream_cheese_box_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_361	C11_object_suite_basket_triples	Put the milk, the cream cheese box, and the butter in the basket one after another.	3	Put the milk in the basket | Put the cream cheese box in the basket | Put the butter in the basket	0	5	0.0	3	in(milk_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[141, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 141}"	6	6			../assets/composition/failure_videos/COMP_361/COMP_361_ep003_fail.mp4	../assets/composition/comparison_png/COMP_361__put_the_milk_the_cream_cheese_box_and_the_butter_in_the_basket_one_after_another.png	0
COMP_362	C11_object_suite_basket_triples	Put the milk, the cream cheese box, and the orange juice in the basket one after another.	3	Put the milk in the basket | Put the cream cheese box in the basket | Put the orange juice in the basket	0	5	0.0	0	in(milk_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[141, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 141}"	6	6			../assets/composition/failure_videos/COMP_362/COMP_362_ep000_fail.mp4	../assets/composition/comparison_png/COMP_362__put_the_milk_the_cream_cheese_box_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_363	C11_object_suite_basket_triples	Put the milk, the cream cheese box, and the chocolate pudding in the basket one after another.	3	Put the milk in the basket | Put the cream cheese box in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(milk_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[146, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 146}"	6	6			../assets/composition/failure_videos/COMP_363/COMP_363_ep000_fail.mp4	../assets/composition/comparison_png/COMP_363__put_the_milk_the_cream_cheese_box_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_364	C11_object_suite_basket_triples	Put the milk, the tomato sauce, and the butter in the basket one after another.	3	Put the milk in the basket | Put the tomato sauce in the basket | Put the butter in the basket	0	5	0.0	3	in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[141, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 141}"	6	6			../assets/composition/failure_videos/COMP_364/COMP_364_ep003_fail.mp4	../assets/composition/comparison_png/COMP_364__put_the_milk_the_tomato_sauce_and_the_butter_in_the_basket_one_after_another.png	0
COMP_365	C11_object_suite_basket_triples	Put the milk, the tomato sauce, and the orange juice in the basket one after another.	3	Put the milk in the basket | Put the tomato sauce in the basket | Put the orange juice in the basket	0	5	0.0	0	in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[147, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 147}"	6	6			../assets/composition/failure_videos/COMP_365/COMP_365_ep000_fail.mp4	../assets/composition/comparison_png/COMP_365__put_the_milk_the_tomato_sauce_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_366	C11_object_suite_basket_triples	Put the milk, the tomato sauce, and the chocolate pudding in the basket one after another.	3	Put the milk in the basket | Put the tomato sauce in the basket | Put the chocolate pudding in the basket	0	5	0.0	1	in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[145, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 145}"	6	6			../assets/composition/failure_videos/COMP_366/COMP_366_ep001_fail.mp4	../assets/composition/comparison_png/COMP_366__put_the_milk_the_tomato_sauce_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_367	C11_object_suite_basket_triples	Put the milk, the butter, and the orange juice in the basket one after another.	3	Put the milk in the basket | Put the butter in the basket | Put the orange juice in the basket	0	5	0.0	3	in(milk_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[155, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 155}"	6	6			../assets/composition/failure_videos/COMP_367/COMP_367_ep003_fail.mp4	../assets/composition/comparison_png/COMP_367__put_the_milk_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_368	C11_object_suite_basket_triples	Put the milk, the butter, and the chocolate pudding in the basket one after another.	3	Put the milk in the basket | Put the butter in the basket | Put the chocolate pudding in the basket	0	5	0.0	1	in(milk_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[146, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 146}"	6	6			../assets/composition/failure_videos/COMP_368/COMP_368_ep001_fail.mp4	../assets/composition/comparison_png/COMP_368__put_the_milk_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_369	C11_object_suite_basket_triples	Put the milk, the orange juice, and the chocolate pudding in the basket one after another.	3	Put the milk in the basket | Put the orange juice in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(milk_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[142, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 142}"	6	6			../assets/composition/failure_videos/COMP_369/COMP_369_ep000_fail.mp4	../assets/composition/comparison_png/COMP_369__put_the_milk_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_370	C11_object_suite_basket_triples	Put the cream cheese box, the tomato sauce, and the butter in the basket one after another.	3	Put the cream cheese box in the basket | Put the tomato sauce in the basket | Put the butter in the basket	0	5	0.0	3	in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[200, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 200}"	6	6			../assets/composition/failure_videos/COMP_370/COMP_370_ep003_fail.mp4	../assets/composition/comparison_png/COMP_370__put_the_cream_cheese_box_the_tomato_sauce_and_the_butter_in_the_basket_one_after_another.png	0
COMP_371	C11_object_suite_basket_triples	Put the cream cheese box, the tomato sauce, and the orange juice in the basket one after another.	3	Put the cream cheese box in the basket | Put the tomato sauce in the basket | Put the orange juice in the basket	0	5	0.0	1	in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[195, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 195}"	6	6			../assets/composition/failure_videos/COMP_371/COMP_371_ep001_fail.mp4	../assets/composition/comparison_png/COMP_371__put_the_cream_cheese_box_the_tomato_sauce_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_372	C11_object_suite_basket_triples	Put the cream cheese box, the tomato sauce, and the chocolate pudding in the basket one after another.	3	Put the cream cheese box in the basket | Put the tomato sauce in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_372/COMP_372_ep000_fail.mp4	../assets/composition/comparison_png/COMP_372__put_the_cream_cheese_box_the_tomato_sauce_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_373	C11_object_suite_basket_triples	Put the cream cheese box, the butter, and the orange juice in the basket one after another.	3	Put the cream cheese box in the basket | Put the butter in the basket | Put the orange juice in the basket	0	5	0.0	1	in(cream_cheese_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[184, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 184}"	6	6			../assets/composition/failure_videos/COMP_373/COMP_373_ep001_fail.mp4	../assets/composition/comparison_png/COMP_373__put_the_cream_cheese_box_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_374	C11_object_suite_basket_triples	Put the cream cheese box, the butter, and the chocolate pudding in the basket one after another.	3	Put the cream cheese box in the basket | Put the butter in the basket | Put the chocolate pudding in the basket	0	5	0.0	4	in(cream_cheese_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[391, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 391}"	6	6			../assets/composition/failure_videos/COMP_374/COMP_374_ep004_fail.mp4	../assets/composition/comparison_png/COMP_374__put_the_cream_cheese_box_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_375	C11_object_suite_basket_triples	Put the cream cheese box, the orange juice, and the chocolate pudding in the basket one after another.	3	Put the cream cheese box in the basket | Put the orange juice in the basket | Put the chocolate pudding in the basket	0	5	0.0	1	in(cream_cheese_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[233, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 233}"	6	6			../assets/composition/failure_videos/COMP_375/COMP_375_ep001_fail.mp4	../assets/composition/comparison_png/COMP_375__put_the_cream_cheese_box_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_376	C11_object_suite_basket_triples	Put the tomato sauce, the butter, and the orange juice in the basket one after another.	3	Put the tomato sauce in the basket | Put the butter in the basket | Put the orange juice in the basket	0	5	0.0	4	in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	3	6			../assets/composition/failure_videos/COMP_376/COMP_376_ep004_fail.mp4	../assets/composition/comparison_png/COMP_376__put_the_tomato_sauce_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_377	C11_object_suite_basket_triples	Put the tomato sauce, the butter, and the chocolate pudding in the basket one after another.	3	Put the tomato sauce in the basket | Put the butter in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	3	6			../assets/composition/failure_videos/COMP_377/COMP_377_ep000_fail.mp4	../assets/composition/comparison_png/COMP_377__put_the_tomato_sauce_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_378	C11_object_suite_basket_triples	Put the tomato sauce, the orange juice, and the chocolate pudding in the basket one after another.	3	Put the tomato sauce in the basket | Put the orange juice in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(tomato_sauce_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_378/COMP_378_ep000_fail.mp4	../assets/composition/comparison_png/COMP_378__put_the_tomato_sauce_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_379	C11_object_suite_basket_triples	Put the butter, the orange juice, and the chocolate pudding in the basket one after another.	3	Put the butter in the basket | Put the orange juice in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(butter_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_379/COMP_379_ep000_fail.mp4	../assets/composition/comparison_png/COMP_379__put_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_380	C11_object_suite_basket_triples	Put the orange juice, the butter, and the chocolate pudding in the basket one after another.	3	Put the orange juice in the basket | Put the butter in the basket | Put the chocolate pudding in the basket	0	5	0.0	1	in(orange_juice_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[135, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 135}"	6	6			../assets/composition/failure_videos/COMP_380/COMP_380_ep001_fail.mp4	../assets/composition/comparison_png/COMP_380__put_the_orange_juice_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_381	C11_object_suite_basket_triples	Put the orange juice, the butter, and the bbq sauce in the basket one after another.	3	Put the orange juice in the basket | Put the butter in the basket | Put the bbq sauce in the basket	0	5	0.0	3	in(orange_juice_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region)	[135, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 135}"	6	6			../assets/composition/failure_videos/COMP_381/COMP_381_ep003_fail.mp4	../assets/composition/comparison_png/COMP_381__put_the_orange_juice_the_butter_and_the_bbq_sauce_in_the_basket_one_after_another.png	0
COMP_382	C11_object_suite_basket_triples	Put the orange juice, the butter, and the ketchup in the basket one after another.	3	Put the orange juice in the basket | Put the butter in the basket | Put the ketchup in the basket	0	5	0.0	2	in(orange_juice_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[137, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 137}"	4	6			../assets/composition/failure_videos/COMP_382/COMP_382_ep002_fail.mp4	../assets/composition/comparison_png/COMP_382__put_the_orange_juice_the_butter_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_383	C11_object_suite_basket_triples	Put the orange juice, the butter, and the salad dressing in the basket one after another.	3	Put the orange juice in the basket | Put the butter in the basket | Put the salad dressing in the basket	0	5	0.0	2	in(orange_juice_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[136, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 136}"	6	6			../assets/composition/failure_videos/COMP_383/COMP_383_ep002_fail.mp4	../assets/composition/comparison_png/COMP_383__put_the_orange_juice_the_butter_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_384	C11_object_suite_basket_triples	Put the orange juice, the chocolate pudding, and the bbq sauce in the basket one after another.	3	Put the orange juice in the basket | Put the chocolate pudding in the basket | Put the bbq sauce in the basket	0	5	0.0	2	in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region)	[137, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 137}"	6	6			../assets/composition/failure_videos/COMP_384/COMP_384_ep002_fail.mp4	../assets/composition/comparison_png/COMP_384__put_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	0
COMP_385	C11_object_suite_basket_triples	Put the orange juice, the chocolate pudding, and the ketchup in the basket one after another.	3	Put the orange juice in the basket | Put the chocolate pudding in the basket | Put the ketchup in the basket	0	5	0.0	2	in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[138, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 138}"	6	6			../assets/composition/failure_videos/COMP_385/COMP_385_ep002_fail.mp4	../assets/composition/comparison_png/COMP_385__put_the_orange_juice_the_chocolate_pudding_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_386	C11_object_suite_basket_triples	Put the orange juice, the chocolate pudding, and the salad dressing in the basket one after another.	3	Put the orange juice in the basket | Put the chocolate pudding in the basket | Put the salad dressing in the basket	0	5	0.0	3	in(orange_juice_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[133, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 133}"	6	6			../assets/composition/failure_videos/COMP_386/COMP_386_ep003_fail.mp4	../assets/composition/comparison_png/COMP_386__put_the_orange_juice_the_chocolate_pudding_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_387	C11_object_suite_basket_triples	Put the orange juice, the bbq sauce, and the ketchup in the basket one after another.	3	Put the orange juice in the basket | Put the bbq sauce in the basket | Put the ketchup in the basket	0	5	0.0	3	in(orange_juice_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[134, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 134}"	6	6			../assets/composition/failure_videos/COMP_387/COMP_387_ep003_fail.mp4	../assets/composition/comparison_png/COMP_387__put_the_orange_juice_the_bbq_sauce_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_388	C11_object_suite_basket_triples	Put the orange juice, the bbq sauce, and the salad dressing in the basket one after another.	3	Put the orange juice in the basket | Put the bbq sauce in the basket | Put the salad dressing in the basket	0	5	0.0	0	in(orange_juice_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[142, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 142}"	6	6			../assets/composition/failure_videos/COMP_388/COMP_388_ep000_fail.mp4	../assets/composition/comparison_png/COMP_388__put_the_orange_juice_the_bbq_sauce_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_389	C11_object_suite_basket_triples	Put the orange juice, the ketchup, and the salad dressing in the basket one after another.	3	Put the orange juice in the basket | Put the ketchup in the basket | Put the salad dressing in the basket	0	5	0.0	0	in(orange_juice_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[135, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 135}"	6	6			../assets/composition/failure_videos/COMP_389/COMP_389_ep000_fail.mp4	../assets/composition/comparison_png/COMP_389__put_the_orange_juice_the_ketchup_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_390	C11_object_suite_basket_triples	Put the butter, the chocolate pudding, and the bbq sauce in the basket one after another.	3	Put the butter in the basket | Put the chocolate pudding in the basket | Put the bbq sauce in the basket	0	5	0.0	1	in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region)	[207, 515, null]	[true, true, false]	2	"{""000"": 0, ""100"": 207, ""110"": 515}"	6	6	ordered instruction prefix	Put the butter in the basket, and then put the chocolate pudding in the basket.	../assets/composition/failure_videos/COMP_390/COMP_390_ep001_fail.mp4	../assets/composition/comparison_png/COMP_390__put_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	0
COMP_391	C11_object_suite_basket_triples	Put the butter, the chocolate pudding, and the ketchup in the basket one after another.	3	Put the butter in the basket | Put the chocolate pudding in the basket | Put the ketchup in the basket	0	5	0.0	1	in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[207, 573, null]	[true, true, false]	2	"{""000"": 0, ""100"": 207, ""110"": 573}"	5	6	ordered instruction prefix	Put the butter in the basket, and then put the chocolate pudding in the basket.	../assets/composition/failure_videos/COMP_391/COMP_391_ep001_fail.mp4	../assets/composition/comparison_png/COMP_391__put_the_butter_the_chocolate_pudding_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_392	C11_object_suite_basket_triples	Put the butter, the chocolate pudding, and the salad dressing in the basket one after another.	3	Put the butter in the basket | Put the chocolate pudding in the basket | Put the salad dressing in the basket	0	5	0.0	4	in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[344, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 344}"	6	6			../assets/composition/failure_videos/COMP_392/COMP_392_ep004_fail.mp4	../assets/composition/comparison_png/COMP_392__put_the_butter_the_chocolate_pudding_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_393	C11_object_suite_basket_triples	Put the butter, the bbq sauce, and the ketchup in the basket one after another.	3	Put the butter in the basket | Put the bbq sauce in the basket | Put the ketchup in the basket	0	5	0.0	4	in(butter_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[354, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 354}"	6	6			../assets/composition/failure_videos/COMP_393/COMP_393_ep004_fail.mp4	../assets/composition/comparison_png/COMP_393__put_the_butter_the_bbq_sauce_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_394	C11_object_suite_basket_triples	Put the butter, the bbq sauce, and the salad dressing in the basket one after another.	3	Put the butter in the basket | Put the bbq sauce in the basket | Put the salad dressing in the basket	0	5	0.0	1	in(butter_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[205, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 205}"	4	6			../assets/composition/failure_videos/COMP_394/COMP_394_ep001_fail.mp4	../assets/composition/comparison_png/COMP_394__put_the_butter_the_bbq_sauce_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_395	C11_object_suite_basket_triples	Put the butter, the ketchup, and the salad dressing in the basket one after another.	3	Put the butter in the basket | Put the ketchup in the basket | Put the salad dressing in the basket	0	5	0.0	1	in(butter_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[206, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 206}"	6	6			../assets/composition/failure_videos/COMP_395/COMP_395_ep001_fail.mp4	../assets/composition/comparison_png/COMP_395__put_the_butter_the_ketchup_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_396	C11_object_suite_basket_triples	Put the chocolate pudding, the bbq sauce, and the ketchup in the basket one after another.	3	Put the chocolate pudding in the basket | Put the bbq sauce in the basket | Put the ketchup in the basket	0	5	0.0	4	in(chocolate_pudding_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_396/COMP_396_ep004_fail.mp4	../assets/composition/comparison_png/COMP_396__put_the_chocolate_pudding_the_bbq_sauce_and_the_ketchup_in_the_basket_one_after_another.png	0
COMP_397	C11_object_suite_basket_triples	Put the chocolate pudding, the bbq sauce, and the salad dressing in the basket one after another.	3	Put the chocolate pudding in the basket | Put the bbq sauce in the basket | Put the salad dressing in the basket	0	5	0.0	4	in(chocolate_pudding_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_397/COMP_397_ep004_fail.mp4	../assets/composition/comparison_png/COMP_397__put_the_chocolate_pudding_the_bbq_sauce_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_398	C11_object_suite_basket_triples	Put the chocolate pudding, the ketchup, and the salad dressing in the basket one after another.	3	Put the chocolate pudding in the basket | Put the ketchup in the basket | Put the salad dressing in the basket	0	5	0.0	2	in(chocolate_pudding_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_398/COMP_398_ep002_fail.mp4	../assets/composition/comparison_png/COMP_398__put_the_chocolate_pudding_the_ketchup_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_399	C11_object_suite_basket_triples	Put the bbq sauce, the ketchup, and the salad dressing in the basket one after another.	3	Put the bbq sauce in the basket | Put the ketchup in the basket | Put the salad dressing in the basket	0	5	0.0	0	in(bbq_sauce_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(salad_dressing_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_399/COMP_399_ep000_fail.mp4	../assets/composition/comparison_png/COMP_399__put_the_bbq_sauce_the_ketchup_and_the_salad_dressing_in_the_basket_one_after_another.png	0
COMP_400	C11_object_suite_basket_triples	Put the salad dressing, the ketchup, and the alphabet soup in the basket one after another.	3	Put the salad dressing in the basket | Put the ketchup in the basket | Put the alphabet soup in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region)	[132, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 132}"	5	6			../assets/composition/failure_videos/COMP_400/COMP_400_ep000_fail.mp4	../assets/composition/comparison_png/COMP_400__put_the_salad_dressing_the_ketchup_and_the_alphabet_soup_in_the_basket_one_after_another.png	0
COMP_401	C11_object_suite_basket_triples	Put the salad dressing, the ketchup, and the cream cheese box in the basket one after another.	3	Put the salad dressing in the basket | Put the ketchup in the basket | Put the cream cheese box in the basket	0	5	0.0	3	in(salad_dressing_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region)	[133, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 133}"	6	6			../assets/composition/failure_videos/COMP_401/COMP_401_ep003_fail.mp4	../assets/composition/comparison_png/COMP_401__put_the_salad_dressing_the_ketchup_and_the_cream_cheese_box_in_the_basket_one_after_another.png	0
COMP_402	C11_object_suite_basket_triples	Put the salad dressing, the ketchup, and the milk in the basket one after another.	3	Put the salad dressing in the basket | Put the ketchup in the basket | Put the milk in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[138, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 138}"	5	6			../assets/composition/failure_videos/COMP_402/COMP_402_ep000_fail.mp4	../assets/composition/comparison_png/COMP_402__put_the_salad_dressing_the_ketchup_and_the_milk_in_the_basket_one_after_another.png	0
