task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSEOBJ_011	L1_long_milk_first_3_to_basket	3	true	true	libero_10;libero_object	308;302;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the orange juice and place it in the basket	First put the milk in the basket, then put the cream cheese box in the basket, and finally put the orange juice in the basket.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	long_scene2_stock_milk_first_3	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_011__first_put_the_milk_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_orange_juice_in_the_basket.png	tasks/composeobj_011__first_put_the_milk_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_orange_juice_in_the_basket	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSEOBJ_012	L1_long_milk_first_3_to_basket	3	true	true	libero_10;libero_object	308;302;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_stock_milk_first_3	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_012__first_put_the_milk_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_012__first_put_the_milk_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_013	L1_long_milk_first_3_to_basket	3	true	true	libero_10;libero_object	308;305;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the orange juice and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, and finally put the orange juice in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	long_scene2_stock_milk_first_3	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_013__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_orange_juice_in_the_basket.png	tasks/composeobj_013__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_orange_juice_in_the_basket	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSEOBJ_014	L1_long_milk_first_3_to_basket	3	true	true	libero_10;libero_object	308;305;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the ketchup and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_stock_milk_first_3	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_014__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_014__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_015	L1_long_milk_first_3_to_basket	3	true	true	libero_10;libero_object	308;310;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the orange juice and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the orange juice in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_stock_milk_first_3	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_015__first_put_the_milk_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_015__first_put_the_milk_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_016	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;307;302	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the butter in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_016__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_cream_cheese_box_in_th.png	tasks/composeobj_016__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_cream_cheese_box_in_th	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_017	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;307;305	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the ketchup and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the butter in the basket, and finally put the ketchup in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_017__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_ketchup_in_the_basket.png	tasks/composeobj_017__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_ketchup_in_the_basket	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_018	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;307;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the butter in the basket, and finally put the orange juice in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_018__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_orange_juice_in_the_ba.png	tasks/composeobj_018__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_orange_juice_in_the_ba	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSEOBJ_019	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;307;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the butter in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_019__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_tomato_sauce_in_the_ba.png	tasks/composeobj_019__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_and_finally_put_the_tomato_sauce_in_the_ba	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_020	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;302;305	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket | Pick the ketchup and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the cream cheese box in the basket, and finally put the ketchup in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_020__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_ketchup_in_t.png	tasks/composeobj_020__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_ketchup_in_t	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_021	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;302;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket | Pick the orange juice and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the cream cheese box in the basket, and finally put the orange juice in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_021__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_orange_juice.png	tasks/composeobj_021__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_orange_juice	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSEOBJ_022	L1_long_milk_first_4_to_basket	4	true	true	libero_10;libero_object	308;301;302;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, then put the cream cheese box in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_stock_milk_first_4	Sequence diagnostic on the stock COMP_209 scene: milk must be placed in the basket before the remaining objects. | The physical layout is unchanged; temporal stages distinguish this intervention from prior unordered final-goal screens. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_022__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce.png	tasks/composeobj_022__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_and_finally_put_the_tomato_sauce	composition|ca920439e1c91be83da410695061460677aa83c4a15959e0740b4f07cd427d68|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
